Filename,Path,Reason
final_train_344_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_344_right.txt,Does not start with 2
final_train_1352_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1352_right.txt,Does not start with 2
final_train_1127_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1127_left.txt,Starts with 1
final_train_1126_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1126_left.txt,Does not start with 2
final_train_1487_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1487_right.txt,Does not start with 2
final_train_868_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_868_left.txt,Starts with 1
final_train_1813_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1813_right.txt,Does not start with 2
final_train_403_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_403_right.txt,Starts with 1
final_train_918_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_918_right.txt,Does not start with 2
final_train_290_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_290_right.txt,Does not start with 2
final_train_38_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_38_right.txt,Does not start with 2
final_train_545_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_545_right.txt,Does not start with 2
final_train_916_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_916_left.txt,Does not start with 2
final_train_586_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_586_left.txt,Starts with 1
final_train_1079_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1079_right.txt,Does not start with 2
final_train_1765_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1765_right.txt,Does not start with 2
final_train_1286_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1286_right.txt,Starts with 1
final_train_587_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_587_left.txt,Starts with 1
final_train_1059_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1059_left.txt,Does not start with 2
final_train_148_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_148_left.txt,Does not start with 2
final_train_1415_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1415_right.txt,Does not start with 2
final_train_1806_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1806_left.txt,Starts with 1
final_train_772_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_772_left.txt,Starts with 1
final_train_515_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_515_left.txt,Starts with 1
final_train_2000_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2000_right.txt,Starts with 1
final_train_1894_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1894_left.txt,Does not start with 2
final_train_1404_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1404_left.txt,Does not start with 2
final_train_1662_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1662_left.txt,Does not start with 2
final_train_479_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_479_right.txt,Does not start with 2
final_train_962_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_962_right.txt,Does not start with 2
final_train_1895_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1895_left.txt,Does not start with 2
final_train_1336_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1336_left.txt,Starts with 1
final_train_79_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_79_left.txt,Does not start with 2
final_train_1150_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1150_left.txt,Does not start with 2
final_train_78_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_78_left.txt,Does not start with 2
final_train_1337_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1337_left.txt,Does not start with 2
final_train_226_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_226_left.txt,Does not start with 2
final_train_1003_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1003_right.txt,Does not start with 2
final_train_1832_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1832_right.txt,Does not start with 2
final_train_101_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_101_left.txt,Does not start with 2
final_train_1221_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1221_right.txt,Does not start with 2
final_train_366_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_366_left.txt,Starts with 1
final_train_100_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_100_left.txt,Starts with 1
final_train_1367_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1367_right.txt,Does not start with 2
final_train_1277_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1277_left.txt,Starts with 1
final_train_1198_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1198_right.txt,Starts with 1
final_train_1276_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1276_left.txt,Does not start with 2
final_train_1151_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1151_right.txt,Starts with 1
final_train_1010_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1010_left.txt,Does not start with 2
final_train_1960_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1960_right.txt,Starts with 1
final_train_1545_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1545_left.txt,Starts with 1
final_train_1722_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1722_left.txt,Starts with 1
final_train_692_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_692_right.txt,Does not start with 2
final_train_455_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_455_left.txt,Does not start with 2
final_train_830_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_830_right.txt,Does not start with 2
final_train_237_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_237_right.txt,Starts with 1
final_train_2023_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2023_left.txt,Starts with 1
final_train_632_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_632_left.txt,Starts with 1
final_train_1947_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1947_left.txt,Starts with 1
final_train_1401_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1401_right.txt,Does not start with 2
final_train_30_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_30_left.txt,Starts with 1
final_train_857_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_857_left.txt,Starts with 1
final_train_1895_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1895_right.txt,Does not start with 2
final_train_31_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_31_left.txt,Does not start with 2
final_train_856_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_856_left.txt,Does not start with 2
final_train_1547_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1547_right.txt,Does not start with 2
final_train_551_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_551_right.txt,Does not start with 2
final_train_193_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_193_left.txt,Does not start with 2
final_train_767_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_767_right.txt,Starts with 1
final_train_284_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_284_right.txt,Does not start with 2
final_train_192_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_192_left.txt,Does not start with 2
final_train_1082_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1082_left.txt,Starts with 1
final_train_1244_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1244_left.txt,Starts with 1
final_train_1022_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1022_left.txt,Does not start with 2
final_train_301_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_301_right.txt,Starts with 1
final_train_1023_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1023_left.txt,Does not start with 2
final_train_906_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_906_right.txt,Does not start with 2
final_train_1245_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1245_left.txt,Does not start with 2
final_train_137_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_137_right.txt,Does not start with 2
final_train_247_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_247_right.txt,Does not start with 2
final_train_354_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_354_left.txt,Starts with 1
final_train_132_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_132_left.txt,Does not start with 2
final_train_2064_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2064_right.txt,Does not start with 2
final_train_592_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_592_right.txt,Does not start with 2
final_train_133_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_133_left.txt,Starts with 1
final_train_1856_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1856_right.txt,Does not start with 2
final_train_2011_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2011_left.txt,Does not start with 2
final_train_600_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_600_left.txt,Starts with 1
final_train_1584_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1584_right.txt,Starts with 1
final_train_90_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_90_left.txt,Starts with 1
final_train_601_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_601_left.txt,Does not start with 2
final_train_1576_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1576_left.txt,Starts with 1
final_train_1710_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1710_left.txt,Does not start with 2
final_train_1910_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1910_right.txt,Starts with 1
final_train_1711_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1711_left.txt,Does not start with 2
final_train_1577_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1577_left.txt,Does not start with 2
final_train_717_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_717_right.txt,Does not start with 2
final_train_692_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_692_left.txt,Does not start with 2
final_train_2082_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2082_left.txt,Starts with 1
final_train_865_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_865_left.txt,Starts with 1
final_train_698_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_698_right.txt,Does not start with 2
final_train_1471_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1471_right.txt,Does not start with 2
final_train_1647_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1647_right.txt,Does not start with 2
final_train_709_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_709_left.txt,Starts with 1
final_train_1619_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1619_left.txt,Starts with 1
final_train_1715_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1715_right.txt,Starts with 1
final_train_287_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_287_left.txt,Starts with 1
final_train_286_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_286_left.txt,Does not start with 2
final_train_1009_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1009_right.txt,Does not start with 2
final_train_1758_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1758_left.txt,Starts with 1
final_train_1838_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1838_right.txt,Does not start with 2
final_train_2058_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2058_left.txt,Does not start with 2
final_train_1379_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1379_right.txt,Does not start with 2
final_train_1397_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1397_left.txt,Does not start with 2
final_train_648_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_648_left.txt,Does not start with 2
final_train_1465_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1465_right.txt,Does not start with 2
final_train_473_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_473_right.txt,Starts with 1
final_train_1835_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1835_left.txt,Does not start with 2
final_train_925_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_925_left.txt,Does not start with 2
final_train_81_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_81_right.txt,Does not start with 2
final_train_703_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_703_right.txt,Does not start with 2
final_train_229_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_229_right.txt,Starts with 1
final_train_1651_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1651_left.txt,Starts with 1
final_train_1303_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1303_right.txt,Starts with 1
final_train_1437_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1437_left.txt,Starts with 1
final_train_1135_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1135_right.txt,Starts with 1
final_train_1650_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1650_left.txt,Starts with 1
final_train_1245_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1245_right.txt,Does not start with 2
final_train_526_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_526_left.txt,Starts with 1
final_train_1073_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1073_right.txt,Does not start with 2
final_train_740_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_740_left.txt,Starts with 1
final_train_215_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_215_left.txt,Does not start with 2
final_train_854_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_854_right.txt,Does not start with 2
final_train_32_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_32_right.txt,Starts with 1
final_train_2070_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2070_right.txt,Does not start with 2
final_train_586_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_586_right.txt,Starts with 1
final_train_214_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_214_left.txt,Does not start with 2
final_train_409_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_409_right.txt,Does not start with 2
final_train_912_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_912_right.txt,Does not start with 2
final_train_1305_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1305_left.txt,Starts with 1
final_train_315_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_315_right.txt,Starts with 1
final_train_1502_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1502_right.txt,Starts with 1
final_train_1734_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1734_right.txt,Does not start with 2
final_train_1444_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1444_right.txt,Does not start with 2
final_train_458_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_458_left.txt,Starts with 1
final_train_1187_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1187_left.txt,Does not start with 2
final_train_1672_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1672_right.txt,Does not start with 2
final_train_459_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_459_left.txt,Does not start with 2
final_train_387_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_387_right.txt,Does not start with 2
final_train_949_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_949_right.txt,Does not start with 2
final_train_178_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_178_right.txt,Does not start with 2
final_train_452_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_452_right.txt,Does not start with 2
final_train_952_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_952_left.txt,Starts with 1
final_train_953_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_953_left.txt,Starts with 1
final_train_1626_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1626_left.txt,Does not start with 2
final_train_1114_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1114_right.txt,Does not start with 2
final_train_1627_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1627_left.txt,Starts with 1
final_train_550_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_550_left.txt,Starts with 1
final_train_1052_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1052_right.txt,Does not start with 2
final_train_736_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_736_left.txt,Starts with 1
final_train_737_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_737_left.txt,Does not start with 2
final_train_551_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_551_left.txt,Does not start with 2
final_train_1264_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1264_right.txt,Does not start with 2
final_train_272_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_272_right.txt,Does not start with 2
final_train_875_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_875_right.txt,Starts with 1
final_train_263_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_263_left.txt,Starts with 1
final_train_1114_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1114_left.txt,Does not start with 2
final_train_1115_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1115_left.txt,Does not start with 2
final_train_1373_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1373_left.txt,Starts with 1
final_train_1055_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1055_left.txt,Does not start with 2
final_train_1232_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1232_left.txt,Does not start with 2
final_train_1054_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1054_left.txt,Does not start with 2
final_train_323_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_323_left.txt,Does not start with 2
final_train_2045_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2045_right.txt,Starts with 1
final_train_144_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_144_left.txt,Does not start with 2
final_train_266_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_266_right.txt,Does not start with 2
final_train_1270_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1270_right.txt,Does not start with 2
final_train_1046_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1046_right.txt,Starts with 1
final_train_410_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_410_left.txt,Does not start with 2
final_train_2067_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2067_left.txt,Does not start with 2
final_train_1336_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1336_right.txt,Starts with 1
final_train_1767_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1767_left.txt,Does not start with 2
final_train_1991_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1991_left.txt,Does not start with 2
final_train_1500_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1500_left.txt,Starts with 1
final_train_1990_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1990_left.txt,Starts with 1
final_train_1766_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1766_left.txt,Does not start with 2
final_train_483_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_483_left.txt,Starts with 1
final_train_482_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_482_left.txt,Starts with 1
final_train_446_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_446_right.txt,Does not start with 2
final_train_1903_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1903_left.txt,Starts with 1
final_train_670_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_670_right.txt,Does not start with 2
final_train_1592_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1592_left.txt,Starts with 1
final_train_519_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_519_left.txt,Starts with 1
final_train_989_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_989_left.txt,Does not start with 2
final_train_1385_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1385_right.txt,Starts with 1
final_train_518_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_518_left.txt,Does not start with 2
final_train_988_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_988_left.txt,Does not start with 2
final_train_1898_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1898_left.txt,Does not start with 2
final_train_1408_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1408_left.txt,Does not start with 2
final_train_1937_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1937_left.txt,Starts with 1
final_train_1936_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1936_left.txt,Starts with 1
final_train_1295_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1295_right.txt,Starts with 1
final_train_1776_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1776_right.txt,Does not start with 2
final_train_827_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_827_left.txt,Does not start with 2
final_train_1892_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1892_right.txt,Does not start with 2
final_train_385_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_385_left.txt,Does not start with 2
final_train_556_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_556_right.txt,Does not start with 2
final_train_760_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_760_right.txt,Does not start with 2
final_train_410_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_410_right.txt,Does not start with 2
final_train_1295_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1295_left.txt,Starts with 1
final_train_626_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_626_right.txt,Starts with 1
final_train_1294_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1294_left.txt,Does not start with 2
final_train_171_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_171_left.txt,Starts with 1
final_train_316_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_316_left.txt,Starts with 1
final_train_170_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_170_left.txt,Starts with 1
final_train_1010_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1010_right.txt,Does not start with 2
final_train_1821_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1821_right.txt,Starts with 1
final_train_1683_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1683_right.txt,Starts with 1
final_train_1360_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1360_right.txt,Starts with 1
final_train_1206_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1206_left.txt,Starts with 1
final_train_1156_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1156_right.txt,Does not start with 2
final_train_971_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_971_right.txt,Starts with 1
final_train_1535_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1535_left.txt,Does not start with 2
final_train_376_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_376_right.txt,Does not start with 2
final_train_1534_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1534_left.txt,Starts with 1
final_train_1752_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1752_left.txt,Does not start with 2
final_train_643_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_643_left.txt,Does not start with 2
final_train_98_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_98_right.txt,Does not start with 2
final_train_51_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_51_right.txt,Does not start with 2
final_train_424_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_424_left.txt,Does not start with 2
final_train_702_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_702_left.txt,Starts with 1
final_train_2007_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2007_right.txt,Starts with 1
final_train_703_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_703_left.txt,Does not start with 2
final_train_565_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_565_left.txt,Starts with 1
final_train_681_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_681_right.txt,Does not start with 2
final_train_362_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_362_right.txt,Does not start with 2
final_train_648_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_648_right.txt,Does not start with 2
final_train_1613_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1613_left.txt,Starts with 1
final_train_1475_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1475_left.txt,Starts with 1
final_train_154_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_154_right.txt,Starts with 1
final_train_1468_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1468_right.txt,Starts with 1
final_train_1142_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1142_right.txt,Does not start with 2
final_train_1973_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1973_right.txt,Does not start with 2
final_train_698_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_698_left.txt,Does not start with 2
final_train_1374_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1374_right.txt,Starts with 1
final_train_1835_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1835_right.txt,Does not start with 2
final_train_256_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_256_left.txt,Starts with 1
final_train_1718_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1718_right.txt,Starts with 1
final_train_1232_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1232_right.txt,Does not start with 2
final_train_257_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_257_left.txt,Does not start with 2
final_train_318_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_318_right.txt,Does not start with 2
final_train_297_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_297_right.txt,Starts with 1
final_train_774_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_774_right.txt,Starts with 1
final_train_542_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_542_right.txt,Does not start with 2
final_train_890_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_890_right.txt,Does not start with 2
final_train_1028_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1028_left.txt,Starts with 1
final_train_1029_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1029_left.txt,Does not start with 2
final_train_791_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_791_left.txt,Starts with 1
final_train_1248_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1248_right.txt,Does not start with 2
final_train_1138_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1138_right.txt,Does not start with 2
